Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
2026-03-09;16:45:00;Irish Premier Division;Shelbourne;Shamrock Rovers;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;2.54;2.8;2.96;3.2;3.1;3.45;1.45;1.52;1.55;1.65;1.41;1.47;8.0;10.0;1.11;1.14;2.6;3.0;1.5;1.63;1.55;1.68;2.48;2.8;1.19;1.25;5.0;6.2;1.07;1.09;10.5;15.5;2.04;2.28;1.79;1.97;7.0;11.5;6.6;10.5;14.5;21.0;1.01;70.0;6.2;8.6;5.7;8.0;10.0;16.5;1.01;50.0;11.5;16.5;9.4;13.5;17.0;25.0;1.01;70.0;1.01;44.0;1.01;40.0;1.01;65.0;1.01;220.0;1.01;42.0;1.01;65.0;1.01;1000.0
2026-03-09;16:45:00;Italian Serie A;Lazio;Sassuolo;2.86;3.05;1.49;1.54;1.38;1.41;3.45;3.7;1.09;1.11;10.5;12.0;2.3;2.32;3.7;3.75;3.35;3.4;1.36;1.38;1.75;1.77;1.41;1.43;10.0;11.5;1.1;1.11;3.2;3.35;1.42;1.45;1.72;1.76;2.32;2.38;1.27;1.29;4.4;4.7;1.09;1.11;10.5;11.5;1.99;2.06;1.96;2.02;10.0;11.0;11.0;12.0;22.0;24.0;32.0;75.0;8.0;8.4;7.0;7.2;14.0;15.5;44.0;50.0;12.0;13.0;10.5;11.5;18.5;21.0;55.0;70.0;27.0;30.0;24.0;28.0;42.0;48.0;42.0;160.0;21.0;25.0;50.0;60.0;100.0;1000.0
2026-03-09;17:00:00;Spanish La Liga;Espanyol;Oviedo;2.9;3.05;1.48;1.53;1.38;1.42;3.4;3.6;1.09;1.11;10.5;12.5;1.94;1.95;4.9;5.0;3.55;3.6;1.25;1.26;2.04;2.08;1.38;1.4;10.0;11.5;1.09;1.11;3.25;3.4;1.42;1.44;1.75;1.78;2.28;2.34;1.27;1.3;4.4;4.6;1.1;1.11;10.0;11.0;2.06;2.12;1.9;1.94;10.0;11.0;13.0;14.5;30.0;36.0;40.0;120.0;7.0;7.6;7.4;7.8;18.0;19.5;48.0;75.0;9.6;10.5;9.6;10.5;20.0;23.0;36.0;85.0;19.5;21.0;20.0;23.0;40.0;46.0;44.0;150.0;15.5;17.0;80.0;110.0;90.0;1000.0
2026-03-09;17:15:00;Portuguese Primeira Liga;Tondela;Rio Ave;2.92;3.2;1.46;1.53;1.41;1.46;3.15;3.45;1.1;1.12;8.0;11.0;2.12;2.24;3.95;4.3;3.3;3.5;1.3;1.34;1.8;1.9;1.4;1.44;9.4;12.5;1.09;1.1;3.3;3.65;1.38;1.42;1.8;1.81;2.22;2.26;1.3;1.35;3.85;4.4;1.11;1.13;7.6;10.0;1.74;1.98;2.02;2.36;10.5;12.5;12.0;14.0;20.0;29.0;11.5;85.0;7.8;8.8;6.8;7.6;14.5;17.0;34.0;55.0;11.5;13.5;9.6;11.0;16.5;19.0;11.0;65.0;22.0;28.0;21.0;25.0;10.0;42.0;12.0;130.0;15.0;20.0;11.0;65.0;13.0;1000.0
2026-03-09;18:00:00;Colombian Primera A;Llaneros FC;Jaguares de Cordoba;1.01;110.0;1.01;110.0;1.01;110.0;1.01;110.0;1.01;1000.0;1.01;1000.0;1.78;1.97;4.9;6.0;3.4;4.3;1.2;1.26;2.02;2.3;1.3;1.42;8.0;12.5;1.09;1.15;3.0;3.4;1.42;1.5;1.65;1.88;2.12;2.54;1.2;1.35;3.85;5.8;1.06;1.12;4.9;17.5;2.02;2.28;1.79;1.99;9.6;12.5;12.5;18.0;4.1;50.0;4.4;190.0;6.2;8.4;7.0;9.6;18.0;27.0;4.3;110.0;8.8;12.5;9.2;13.0;19.5;29.0;4.3;120.0;17.5;26.0;19.5;28.0;4.2;60.0;4.4;200.0;12.5;21.0;4.4;170.0;4.5;1000.0
2026-03-09;18:30:00;Paraguayan Primera Division;Sportivo Trinidense;Nacional (Par);1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;3.15;4.5;1.99;2.86;2.34;5.5;1.53;2.02;1.3;1.46;1.22;1.74;1.01;110.0;1.01;1000.0;1.46;3.2;1.46;3.15;1.46;1.79;2.26;3.15;1.18;1.31;4.2;7.2;1.06;1.11;4.2;21.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
2026-03-09;19:30:00;Peruvian Primera Division;Cienciano;Sport Boys (Per);1.01;110.0;1.01;110.0;1.01;110.0;1.01;110.0;1.01;1000.0;1.01;1000.0;1.41;1.52;8.2;12.0;4.5;6.2;1.09;1.14;2.92;3.5;1.23;1.28;12.5;22.0;1.04;1.09;4.1;4.9;1.26;1.33;2.0;2.54;1.65;2.0;1.41;1.52;2.94;3.45;1.17;1.21;5.9;7.4;1.99;2.24;1.81;2.02;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
2026-03-09;20:00:00;Chilean Primera Division;Universidad de Chile;Univ de Concepcion;3.05;3.6;1.39;1.49;1.45;1.52;2.94;3.25;1.09;1.17;1.01;11.5;1.48;1.56;7.8;9.2;4.2;5.1;1.12;1.15;2.78;3.1;1.24;1.31;10.5;17.5;1.06;1.11;3.65;4.2;1.32;1.38;1.86;2.04;1.96;2.18;1.34;1.42;3.4;3.95;1.12;1.16;7.2;9.4;2.08;2.54;1.65;2.12;12.0;17.5;18.0;28.0;4.1;85.0;4.3;360.0;6.4;8.8;8.6;12.0;3.9;38.0;4.2;180.0;7.2;10.5;9.0;12.5;3.85;32.0;4.2;160.0;11.5;16.5;14.5;22.0;4.0;55.0;4.3;210.0;7.8;11.0;4.3;270.0;4.3;1000.0
2026-03-09;20:20:00;Colombian Primera A;Millonarios;Cucuta Deportivo;3.2;3.8;1.36;1.46;1.5;1.57;2.76;3.0;1.11;1.18;1.01;9.6;1.04;1.56;7.6;1000.0;4.3;1000.0;1.01;1.15;2.78;36.0;1.01;1.3;1.84;110.0;1.01;2.18;1.84;100.0;1.27;2.18;1.84;2.42;1.7;2.18;1.3;1.56;2.78;4.4;1.13;1.2;5.8;8.6;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
2026-03-09;20:30:00;Paraguayan Primera Division;Deportivo Recoleta;Club Sportivo Ameliano;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;2.96;1000.0;2.16;3.25;2.16;5.0;1.44;1.86;1.32;1.51;1.25;1.86;1.01;110.0;1.01;1000.0;1.46;970.0;1.45;3.15;1.46;1.83;2.2;3.15;1.18;1.32;4.1;7.8;1.06;1.12;4.1;21.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0;1.01;1000.0
